county,tract,cd106,cntyname,pop2k,afact106
42101,151,1,Philadelphia PA,8018,1
42101,152,1,Philadelphia PA,5167,1
42101,153,1,Philadelphia PA,3382,1
42101,154,1,Philadelphia PA,2258,1
42101,155,1,Philadelphia PA,2941,1
42101,156,3,Philadelphia PA,1992,1
42101,157,3,Philadelphia PA,2732,1
42101,158,3,Philadelphia PA,5854,1
42101,159,3,Philadelphia PA,1817,1
42101,160,3,Philadelphia PA,7406,1
42101,161,3,Philadelphia PA,5548,1
42101,162,1,Philadelphia PA,2329,1
42101,163,1,Philadelphia PA,2702,0.7446
42101,163,3,Philadelphia PA,927,0.2554
42101,164,1,Philadelphia PA,5233,1
42101,165,1,Philadelphia PA,2722,1
42101,166,1,Philadelphia PA,1699,1
42101,167,1,Philadelphia PA,6947,1
42101,168,1,Philadelphia PA,4402,0.9668
42101,168,2,Philadelphia PA,151,0.0332
42101,169.01,2,Philadelphia PA,3892,1
42101,169.02,2,Philadelphia PA,6492,1
42101,170,2,Philadelphia PA,2840,1
42101,171,2,Philadelphia PA,4435,1
42101,172,1,Philadelphia PA,3441,0.3981
42101,172,2,Philadelphia PA,5202,0.6019
42101,173,1,Philadelphia PA,3152,1
42101,174,1,Philadelphia PA,2641,1
42101,175,1,Philadelphia PA,7452,1
42101,176.01,1,Philadelphia PA,5863,1
42101,176.02,1,Philadelphia PA,3867,1
42101,177,1,Philadelphia PA,5240,0.5721
42101,177,3,Philadelphia PA,3919,0.4279
42101,178,3,Philadelphia PA,6340,1
42101,179,3,Philadelphia PA,6050,1
42101,180,3,Philadelphia PA,8005,1
42101,181,3,Philadelphia PA,215,1
42101,182,3,Philadelphia PA,393,1
42101,183,3,Philadelphia PA,4008,1
42101,184,3,Philadelphia PA,2178,1
42101,185,3,Philadelphia PA,123,1
42101,186,3,Philadelphia PA,4892,1
42101,187,3,Philadelphia PA,1576,1
42101,188,3,Philadelphia PA,7257,1
42101,189,3,Philadelphia PA,1003,1
42101,190,3,Philadelphia PA,6869,1
42101,191,3,Philadelphia PA,6662,1
42101,192,1,Philadelphia PA,1857,0.247
42101,192,3,Philadelphia PA,5662,0.753
42101,193,1,Philadelphia PA,111,1
42101,194,1,Philadelphia PA,5,0.0147
42101,194,3,Philadelphia PA,335,0.9853
42101,195,1,Philadelphia PA,8642,1
42101,196,1,Philadelphia PA,2677,1
42101,197,1,Philadelphia PA,7139,1
42101,198,1,Philadelphia PA,6239,1
42101,199,1,Philadelphia PA,4897,1
42101,200,1,Philadelphia PA,1861,1
42101,201,1,Philadelphia PA,7732,1
42101,202,1,Philadelphia PA,5666,1
42101,203,1,Philadelphia PA,3140,1
42101,204,1,Philadelphia PA,3398,1
42101,205,1,Philadelphia PA,2935,0.935
42101,205,2,Philadelphia PA,204,0.065
42101,206,2,Philadelphia PA,1815,1
42101,207,2,Philadelphia PA,6378,1
42101,208,2,Philadelphia PA,1906,1
42101,209,2,Philadelphia PA,2835,1
42101,210,2,Philadelphia PA,4994,1
42101,211,2,Philadelphia PA,2587,1
42101,212,2,Philadelphia PA,2401,1
42101,213,2,Philadelphia PA,3676,1
42101,214,2,Philadelphia PA,3970,1
42101,215,2,Philadelphia PA,3541,1
42101,216,2,Philadelphia PA,1780,1
42101,217,2,Philadelphia PA,5968,1
42101,218,2,Philadelphia PA,4490,1
42101,219,2,Philadelphia PA,1169,1
42101,220,2,Philadelphia PA,1603,1
42101,221,2,Philadelphia PA,1108,1
42101,222,2,Philadelphia PA,1446,1
42101,223,2,Philadelphia PA,202,1
42101,224,2,Philadelphia PA,384,1
42101,225,2,Philadelphia PA,571,1
42101,226,2,Philadelphia PA,475,1
42101,227,2,Philadelphia PA,1231,1
42101,228,2,Philadelphia PA,1520,1
42101,229,2,Philadelphia PA,301,1
42101,230,2,Philadelphia PA,438,1
42101,231,2,Philadelphia PA,1242,1
42101,232,2,Philadelphia PA,649,1
42101,233,2,Philadelphia PA,3097,1
42101,234,2,Philadelphia PA,547,1
42101,235,2,Philadelphia PA,1141,1
42101,236,2,Philadelphia PA,2659,1
42101,237,2,Philadelphia PA,5123,1
42101,238,2,Philadelphia PA,4896,1
42101,239,2,Philadelphia PA,2015,1
42101,240,1,Philadelphia PA,3401,0.8082
42101,240,2,Philadelphia PA,807,0.1918
42101,241,1,Philadelphia PA,990,0.6894
42101,241,2,Philadelphia PA,446,0.3106
42101,242,1,Philadelphia PA,4172,1
42101,243,1,Philadelphia PA,4016,1
42101,244,1,Philadelphia PA,3491,1
42101,245,1,Philadelphia PA,4510,1
42101,246,1,Philadelphia PA,812,0.2817
42101,246,2,Philadelphia PA,2071,0.7183
42101,247,1,Philadelphia PA,4758,0.9778
42101,247,2,Philadelphia PA,108,0.0222
42101,248,2,Philadelphia PA,2137,1
42101,249,1,Philadelphia PA,1143,0.3158
42101,249,2,Philadelphia PA,2476,0.6842
42101,250,2,Philadelphia PA,1120,1
42101,251,2,Philadelphia PA,2133,1
42101,252,2,Philadelphia PA,7327,1
42101,253,2,Philadelphia PA,4284,1
42101,254,2,Philadelphia PA,4303,1
42101,255,2,Philadelphia PA,2762,1
42101,256,2,Philadelphia PA,2975,1
42101,257,2,Philadelphia PA,3320,1
42101,258,2,Philadelphia PA,1707,1
42101,259,2,Philadelphia PA,5174,1
42101,260,2,Philadelphia PA,3050,1
42101,261,2,Philadelphia PA,3237,1
42101,262,1,Philadelphia PA,849,0.186
42101,262,2,Philadelphia PA,3715,0.814
42101,263.01,2,Philadelphia PA,4313,1
42101,263.02,2,Philadelphia PA,5754,1
42101,264,1,Philadelphia PA,5943,1
42101,265,1,Philadelphia PA,4823,1
42101,266,1,Philadelphia PA,6975,1
42101,267,1,Philadelphia PA,7068,1
42101,268,1,Philadelphia PA,3051,0.6494
42101,268,3,Philadelphia PA,1647,0.3506
42101,269,3,Philadelphia PA,2359,1
42101,270,1,Philadelphia PA,1649,0.6725
42101,270,3,Philadelphia PA,803,0.3275
42101,271,3,Philadelphia PA,2438,1
42101,272,3,Philadelphia PA,4567,1
42101,273,3,Philadelphia PA,6000,1
42101,274,3,Philadelphia PA,10479,1
42101,275,3,Philadelphia PA,4823,1
42101,276,1,Philadelphia PA,3932,1
42101,277,1,Philadelphia PA,4904,0.9612
42101,277,2,Philadelphia PA,198,0.0388
42101,278,1,Philadelphia PA,4867,1
42101,279,1,Philadelphia PA,8350,1
42101,280,1,Philadelphia PA,4819,1
42101,281,1,Philadelphia PA,4012,1
42101,282,1,Philadelphia PA,5448,1
42101,283,1,Philadelphia PA,7270,1
42101,284,1,Philadelphia PA,4409,1
42101,285,1,Philadelphia PA,2373,1
42101,286,3,Philadelphia PA,7337,1
42101,287,1,Philadelphia PA,351,0.141
42101,287,3,Philadelphia PA,2138,0.859
42101,288,3,Philadelphia PA,4373,1
42101,289,3,Philadelphia PA,10116,1
42101,290,3,Philadelphia PA,6217,1
42101,291,3,Philadelphia PA,4371,1
42101,292,3,Philadelphia PA,4295,1
42101,293,3,Philadelphia PA,3005,1
42101,294,3,Philadelphia PA,3125,1
42101,295,3,Philadelphia PA,1031,1
42101,296,3,Philadelphia PA,1176,1
42101,297,3,Philadelphia PA,437,1
42101,298,3,Philadelphia PA,4395,1
42101,299,3,Philadelphia PA,4448,1
42101,300,3,Philadelphia PA,7150,1
42101,301,3,Philadelphia PA,6050,1
42101,302,3,Philadelphia PA,6694,1
42101,303,3,Philadelphia PA,6887,1
42101,304,3,Philadelphia PA,495,1
42101,305,3,Philadelphia PA,10172,1
42101,306,3,Philadelphia PA,6911,1
42101,307,3,Philadelphia PA,3114,1
42101,308,3,Philadelphia PA,4440,1
42101,309,3,Philadelphia PA,3529,1
42101,310,3,Philadelphia PA,5888,1
42101,311,3,Philadelphia PA,8395,1
42101,312,3,Philadelphia PA,4171,1
42101,313,3,Philadelphia PA,5866,1
42101,314,3,Philadelphia PA,10298,1
42101,315,3,Philadelphia PA,9455,1
42101,316,3,Philadelphia PA,5452,1
42101,317,3,Philadelphia PA,5470,1
42101,318,3,Philadelphia PA,3512,1
42101,319,3,Philadelphia PA,4618,1
42101,320,3,Philadelphia PA,6199,1
42101,321,3,Philadelphia PA,3741,1
42101,322,3,Philadelphia PA,197,1
42101,323,3,Philadelphia PA,3596,1
42101,324,3,Philadelphia PA,18,1
42101,325,3,Philadelphia PA,5285,1
42101,326,3,Philadelphia PA,6561,1
42101,327,3,Philadelphia PA,494,1
42101,328,3,Philadelphia PA,6206,1
42101,329,3,Philadelphia PA,4073,1
42101,330,3,Philadelphia PA,7169,1
42101,331,3,Philadelphia PA,8896,1
42101,332,3,Philadelphia PA,2542,1
42101,333,3,Philadelphia PA,4272,1
42101,334,3,Philadelphia PA,4795,1
42101,335,3,Philadelphia PA,3453,1
42101,336,3,Philadelphia PA,6364,1
42101,337,3,Philadelphia PA,9328,1
42101,338,3,Philadelphia PA,5981,1
42101,339,3,Philadelphia PA,2749,1
42101,340,3,Philadelphia PA,2495,1
42101,341,3,Philadelphia PA,5627,1
42101,342,3,Philadelphia PA,3180,1
42101,343,3,Philadelphia PA,195,1
42101,344,3,Philadelphia PA,7291,1
42101,345,3,Philadelphia PA,8440,1
42101,346,3,Philadelphia PA,1871,1
42101,347.01,3,Philadelphia PA,6083,1
42101,347.02,3,Philadelphia PA,4052,1
42101,348.01,3,Philadelphia PA,4286,1
42101,348.02,3,Philadelphia PA,5458,1
42101,348.03,3,Philadelphia PA,4495,1
42101,349,3,Philadelphia PA,6589,1
42101,351,3,Philadelphia PA,4637,1
42101,352,3,Philadelphia PA,4370,1
42101,353.01,3,Philadelphia PA,5495,1
42101,353.02,3,Philadelphia PA,4479,1
42101,354,3,Philadelphia PA,8,1
42101,355,3,Philadelphia PA,6793,1
42101,356,3,Philadelphia PA,8789,1
42101,357,3,Philadelphia PA,9027,1
42101,358,3,Philadelphia PA,5951,1
42101,359,3,Philadelphia PA,5453,1
42101,360,3,Philadelphia PA,2947,1
42101,361,3,Philadelphia PA,3976,1
42101,362.01,3,Philadelphia PA,5063,1
42101,362.02,3,Philadelphia PA,6334,1
42101,362.03,3,Philadelphia PA,5279,1
42101,363.01,3,Philadelphia PA,3866,1
42101,363.02,3,Philadelphia PA,3789,1
42101,363.03,3,Philadelphia PA,7123,1
42101,364,3,Philadelphia PA,304,1
42101,365,3,Philadelphia PA,9474,1
42101,366,1,Philadelphia PA,14,0.0217
42101,366,3,Philadelphia PA,630,0.9783
42103,9501,10,Pike PA,6830,1
42103,9502,10,Pike PA,4154,1
42103,9503,10,Pike PA,3145,1
42103,9505,10,Pike PA,3621,1
42103,9506,10,Pike PA,11184,1
42103,9507,10,Pike PA,6319,1
42103,9508,10,Pike PA,7515,1
42103,9509,10,Pike PA,3534,1
42105,9501,5,Potter PA,4799,1
42105,9502,5,Potter PA,3437,1
42105,9503,5,Potter PA,4366,1
42105,9504,5,Potter PA,3169,1
42105,9505,5,Potter PA,2309,1
42107,1,6,Schuylkill PA,4778,1
42107,2,6,Schuylkill PA,2274,1
42107,3,6,Schuylkill PA,6035,1
42107,4,6,Schuylkill PA,2563,1
42107,5,6,Schuylkill PA,4647,1
42107,6,6,Schuylkill PA,5624,1
42107,7,6,Schuylkill PA,7033,1
42107,8,6,Schuylkill PA,4361,1
42107,9,6,Schuylkill PA,6111,1
42107,10,6,Schuylkill PA,3283,1
42107,11,6,Schuylkill PA,2338,1
42107,12,6,Schuylkill PA,4408,1
42107,13,6,Schuylkill PA,4126,1
42107,14,6,Schuylkill PA,2778,1
42107,15,6,Schuylkill PA,4552,1
42107,16,6,Schuylkill PA,4019,1
42107,17,6,Schuylkill PA,3544,1
42107,18,6,Schuylkill PA,2296,1
42107,19,6,Schuylkill PA,5894,1
42107,20,6,Schuylkill PA,3815,1
42107,21,6,Schuylkill PA,1567,1
42107,22,6,Schuylkill PA,2883,1
42107,23,6,Schuylkill PA,3254,1
42107,24,6,Schuylkill PA,2512,1
42107,25,6,Schuylkill PA,2059,1
42107,26,6,Schuylkill PA,4142,1
42107,27,6,Schuylkill PA,3032,1
42107,28,6,Schuylkill PA,2295,1
42107,29,6,Schuylkill PA,4702,1
42107,30,6,Schuylkill PA,5291,1
42107,31,6,Schuylkill PA,3106,1
42107,32,6,Schuylkill PA,5033,1
42107,33,6,Schuylkill PA,5548,1
42107,34,6,Schuylkill PA,3200,1
42107,35,6,Schuylkill PA,4721,1
42107,36,6,Schuylkill PA,2750,1
42107,37,6,Schuylkill PA,3678,1
42107,38,6,Schuylkill PA,2154,1
42107,39,6,Schuylkill PA,3930,1
42109,9801,9,Snyder PA,5514,1
42109,9802,9,Snyder PA,7028,1
42109,9803,9,Snyder PA,5638,1
42109,9804,9,Snyder PA,5260,1
42109,9805,9,Snyder PA,3662,1
42109,9806,9,Snyder PA,5061,1
42109,9807,9,Snyder PA,5383,1
42111,201.01,12,Somerset PA,2134,1
42111,201.02,12,Somerset PA,5512,1
42111,202,12,Somerset PA,4991,1
42111,203,12,Somerset PA,4395,1
42111,204,12,Somerset PA,4176,1
42111,205,12,Somerset PA,3355,1
42111,206,12,Somerset PA,6132,1
42111,207,12,Somerset PA,3044,1
42111,208,12,Somerset PA,4095,1
42111,209,12,Somerset PA,5224,1
42111,210,12,Somerset PA,4356,1
42111,211,12,Somerset PA,2406,1
42111,212,12,Somerset PA,2916,1
42111,213,12,Somerset PA,3515,1
42111,214,12,Somerset PA,6376,1
42111,215,12,Somerset PA,2817,1
42111,216,12,Somerset PA,2473,1
42111,217,12,Somerset PA,3171,1
42111,218,12,Somerset PA,3771,1
42111,219,12,Somerset PA,5164,1
42113,9801,10,Sullivan PA,3691,1
42113,9802,10,Sullivan PA,2865,1
42115,320,10,Susquehanna PA,3219,1
42115,321,10,Susquehanna PA,3933,1
42115,322,10,Susquehanna PA,3806,1
42115,323,10,Susquehanna PA,4008,1
42115,324,10,Susquehanna PA,4154,1
42115,325,10,Susquehanna PA,4038,1
42115,326,10,Susquehanna PA,4332,1
42115,327,10,Susquehanna PA,3670,1
42115,328,10,Susquehanna PA,5010,1
42115,329.01,10,Susquehanna PA,4213,1
42115,329.02,10,Susquehanna PA,1855,1
42117,9901,5,Tioga PA,4402,1
42117,9902,5,Tioga PA,3709,1
42117,9903,5,Tioga PA,3758,1
42117,9904,5,Tioga PA,4022,1
42117,9905,5,Tioga PA,4330,1
42117,9906,5,Tioga PA,5886,1
42117,9907,5,Tioga PA,5067,1
42117,9908,5,Tioga PA,3328,1
42117,9909,5,Tioga PA,3969,1
42117,9910,5,Tioga PA,2902,1
42119,9901,5,Union PA,8960,1
42119,9902,5,Union PA,6104,1
42119,9903,5,Union PA,3664,1
42119,9904,5,Union PA,3837,1
42119,9905,5,Union PA,7709,1
42119,9906,5,Union PA,5730,1
42119,9907,5,Union PA,5620,1
42121,2000,5,Venango PA,3514,1
42121,2001,5,Venango PA,4253,1
42121,2002,5,Venango PA,6261,1
42121,2003,5,Venango PA,1857,1
42121,2004,5,Venango PA,2642,1
42121,2005,5,Venango PA,2713,1
42121,2006,5,Venango PA,5331,1
42121,2007,5,Venango PA,2470,1
42121,2008,5,Venango PA,2660,1
42121,2009,5,Venango PA,2799,1
42121,2010,5,Venango PA,3575,1
42121,2011,5,Venango PA,5040,1
42121,2012,5,Venango PA,3184,1
42121,2013,5,Venango PA,3830,1
42121,2014,5,Venango PA,3773,1
42121,2015,5,Venango PA,3663,1
42123,9701,5,Warren PA,2670,1
42123,9702,5,Warren PA,4065,1
42123,9703,5,Warren PA,5819,1
42123,9704,5,Warren PA,3100,1
42123,9705,5,Warren PA,3902,1
42123,9706,5,Warren PA,3915,1
42123,9707,5,Warren PA,2775,1
42123,9708,5,Warren PA,3691,1
42123,9709,5,Warren PA,3793,1
42123,9710,5,Warren PA,2319,1
42123,9711,5,Warren PA,3268,1
42123,9712,5,Warren PA,2574,1
42123,9714,5,Warren PA,1972,1
42125,7041,20,Washington PA,1374,1
42125,7110,20,Washington PA,4013,1
42125,7127,20,Washington PA,1576,1
42125,7137,20,Washington PA,4567,1
42125,7140,20,Washington PA,3175,1
42125,7157,20,Washington PA,1866,1
42125,7210,20,Washington PA,4497,1
42125,7227,20,Washington PA,3422,1
42125,7310,20,Washington PA,6169,1
42125,7320,20,Washington PA,7526,1
42125,7411,20,Washington PA,4107,1
42125,7412,20,Washington PA,1961,1
42125,7413,20,Washington PA,3190,1
42125,7414,20,Washington PA,498,1
42125,7421,20,Washington PA,5315,1
42125,7422,20,Washington PA,1839,1
42125,7437,20,Washington PA,1314,1
42125,7441,20,Washington PA,5289,1
42125,7442,20,Washington PA,3318,1
42125,7451,20,Washington PA,6424,1
42125,7452,20,Washington PA,3633,1
42125,7461,20,Washington PA,5979,1
42125,7462,20,Washington PA,3508,1
42125,7463,20,Washington PA,8079,1
42125,7511,20,Washington PA,5391,1
42125,7512,20,Washington PA,3435,1
42125,7527,20,Washington PA,4818,1
42125,7537,20,Washington PA,1930,1
42125,7542,20,Washington PA,3212,1
42125,7543,20,Washington PA,3879,1
42125,7544,20,Washington PA,2195,1
42125,7545,20,Washington PA,2855,1
42125,7546,20,Washington PA,1753,1
42125,7551,20,Washington PA,3280,1
42125,7552,20,Washington PA,4707,1
42125,7557,20,Washington PA,3960,1
42125,7610,20,Washington PA,5663,1
42125,7620,20,Washington PA,2867,1
42125,7637,20,Washington PA,1793,1
42125,7640,20,Washington PA,3717,1
42125,7711,20,Washington PA,4991,1
42125,7712,20,Washington PA,3589,1
42125,7727,20,Washington PA,2262,1
42125,7731,20,Washington PA,3194,1
42125,7732,20,Washington PA,1567,1
42125,7747,20,Washington PA,5677,1
42125,7752,20,Washington PA,2947,1
42125,7753,20,Washington PA,2706,1
42125,7817,20,Washington PA,4461,1
42125,7827,20,Washington PA,1409,1
42125,7832,20,Washington PA,2829,1
42125,7833,20,Washington PA,2042,1
42125,7840,20,Washington PA,2983,1
42125,7910,20,Washington PA,1749,1
42125,7921,20,Washington PA,2739,1
42125,7922,20,Washington PA,2669,1
42125,7937,20,Washington PA,1075,1
42125,7947,20,Washington PA,3390,1
42125,7957,20,Washington PA,2524,1
42127,9601,10,Wayne PA,1544,1
42127,9602,10,Wayne PA,3337,1
42127,9603,10,Wayne PA,2169,1
42127,9604,10,Wayne PA,3035,1
42127,9605,10,Wayne PA,3662,1
42127,9606,10,Wayne PA,4618,1
42127,9607,10,Wayne PA,4874,1
42127,9608,10,Wayne PA,4318,1
42127,9609,10,Wayne PA,5011,1
42127,9610,10,Wayne PA,4361,1
42127,9611,10,Wayne PA,2959,1
42127,9612,10,Wayne PA,3664,1
42127,9613,10,Wayne PA,2531,1
42127,9614,10,Wayne PA,1639,1
42129,8001,4,Westmoreland PA,1480,1
42129,8002,4,Westmoreland PA,1562,1
42129,8003,4,Westmoreland PA,2625,1
42129,8004,4,Westmoreland PA,1525,1
42129,8005,4,Westmoreland PA,2789,1
42129,8006,4,Westmoreland PA,2824,1
42129,8007,4,Westmoreland PA,2656,1
42129,8008,4,Westmoreland PA,1979,1
42129,8009,4,Westmoreland PA,2928,1
42129,8010.01,4,Westmoreland PA,4274,1
42129,8010.02,4,Westmoreland PA,2824,1
42129,8011,4,Westmoreland PA,5510,1
42129,8012,4,Westmoreland PA,5706,1
42129,8013,4,Westmoreland PA,2809,0.6853
42129,8013,12,Westmoreland PA,1290,0.3147
42129,8014,4,Westmoreland PA,2022,1
42129,8015,4,Westmoreland PA,2689,1
42129,8016,4,Westmoreland PA,1486,1
42129,8017.01,4,Westmoreland PA,2240,1
42129,8017.02,4,Westmoreland PA,4644,1
42129,8017.03,4,Westmoreland PA,2740,1
42129,8018,4,Westmoreland PA,9,0.0014
42129,8018,12,Westmoreland PA,6485,0.9986
42129,8019,4,Westmoreland PA,6939,1
42129,8020.01,4,Westmoreland PA,2401,1
42129,8020.02,4,Westmoreland PA,7254,1
42129,8021.01,4,Westmoreland PA,5163,1
42129,8021.02,4,Westmoreland PA,5160,1
42129,8021.03,4,Westmoreland PA,2286,1
42129,8022,4,Westmoreland PA,3205,1
42129,8023.01,4,Westmoreland PA,5983,1
42129,8023.02,4,Westmoreland PA,9489,1
42129,8024,4,Westmoreland PA,4119,0.9517
42129,8024,20,Westmoreland PA,209,0.0483
42129,8025,4,Westmoreland PA,2413,1
42129,8026,4,Westmoreland PA,3920,1
42129,8027,4,Westmoreland PA,2019,1
42129,8028,4,Westmoreland PA,2762,1
42129,8029,4,Westmoreland PA,5123,1
42129,8030,4,Westmoreland PA,5245,1
42129,8031,4,Westmoreland PA,4238,1
42129,8032,4,Westmoreland PA,2782,1
42129,8033.01,4,Westmoreland PA,5822,1
42129,8033.02,4,Westmoreland PA,3584,1
42129,8034,4,Westmoreland PA,2131,1
42129,8035,4,Westmoreland PA,8239,1
42129,8036,20,Westmoreland PA,1926,1
42129,8037,20,Westmoreland PA,4125,1
42129,8038,20,Westmoreland PA,4897,1
42129,8039,20,Westmoreland PA,7128,1
42129,8040,20,Westmoreland PA,1572,1
42129,8041,20,Westmoreland PA,3049,1
42129,8042,20,Westmoreland PA,4152,1
42129,8043,20,Westmoreland PA,2398,1
42129,8044,20,Westmoreland PA,2280,1
42129,8045.01,20,Westmoreland PA,4824,1
42129,8045.02,20,Westmoreland PA,5721,1
42129,8046,20,Westmoreland PA,4138,1
42129,8047.01,20,Westmoreland PA,3317,1
42129,8047.02,20,Westmoreland PA,5591,1
42129,8048.01,20,Westmoreland PA,1840,1
42129,8048.02,20,Westmoreland PA,6124,1
42129,8049,20,Westmoreland PA,5508,1
42129,8050,20,Westmoreland PA,3953,1
42129,8051,20,Westmoreland PA,2913,1
42129,8052,20,Westmoreland PA,2359,1
42129,8054,20,Westmoreland PA,2258,1
42129,8055,20,Westmoreland PA,4052,1
42129,8056,20,Westmoreland PA,2107,1
42129,8058,20,Westmoreland PA,3323,1
42129,8059,20,Westmoreland PA,8311,1
42129,8060,20,Westmoreland PA,3083,1
42129,8061,20,Westmoreland PA,3831,1
42129,8062,20,Westmoreland PA,2788,1
42129,8063,12,Westmoreland PA,2093,1
42129,8064,12,Westmoreland PA,2679,1
42129,8065,12,Westmoreland PA,4727,1
42129,8066,12,Westmoreland PA,3054,1
42129,8067,12,Westmoreland PA,3066,1
42129,8068,12,Westmoreland PA,1662,1
42129,8069,12,Westmoreland PA,4029,1
42129,8070,12,Westmoreland PA,3562,1
42129,8071,12,Westmoreland PA,3562,1
42129,8072,12,Westmoreland PA,7042,1
42129,8073,12,Westmoreland PA,5077,1
42129,8074.01,12,Westmoreland PA,2314,1
42129,8074.02,12,Westmoreland PA,7099,1
42129,8075,12,Westmoreland PA,2500,1
42129,8076,12,Westmoreland PA,2806,1
42129,8077,12,Westmoreland PA,3688,1
42129,8078,12,Westmoreland PA,3902,1
42129,8079,12,Westmoreland PA,6612,1
42129,8081,12,Westmoreland PA,4807,1
42129,8082,12,Westmoreland PA,2991,1
42129,8083,12,Westmoreland PA,5703,1
42129,8084,12,Westmoreland PA,7163,1
42129,8085,12,Westmoreland PA,1695,1
42129,8086,12,Westmoreland PA,5010,1
42131,4001,10,Wyoming PA,3068,1
42131,4002,10,Wyoming PA,4071,1
42131,4003,10,Wyoming PA,4561,1
42131,4004,10,Wyoming PA,4298,1
42131,4005,10,Wyoming PA,4277,1
42131,4006,10,Wyoming PA,3555,1
42131,4007,10,Wyoming PA,4250,1
42133,1,19,York PA,1315,1
42133,2,19,York PA,2829,1
42133,3,19,York PA,2215,1
42133,4,19,York PA,1954,1
42133,5,19,York PA,2388,1
42133,6,19,York PA,2561,1
42133,7,19,York PA,3228,1
42133,8,19,York PA,2077,1
42133,9,19,York PA,2623,1
42133,10,19,York PA,1593,1
42133,11,19,York PA,3388,1
42133,12,19,York PA,2637,1
42133,13,19,York PA,2826,1
42133,14,19,York PA,4246,1
42133,15,19,York PA,3624,1
42133,16,19,York PA,1464,1
42133,101.1,19,York PA,7513,1
42133,101.2,19,York PA,4223,1
42133,101.3,19,York PA,3149,1
42133,102.1,19,York PA,3269,1
42133,102.2,19,York PA,5729,1
42133,103,19,York PA,1697,1
42133,104,19,York PA,3672,1
42133,105.1,19,York PA,4404,1
42133,105.2,19,York PA,2201,1
42133,201,19,York PA,3474,1
42133,202.1,19,York PA,7755,1
42133,202.2,19,York PA,3092,1
42133,203.1,19,York PA,2132,1
42133,203.2,19,York PA,7174,1
42133,204.1,19,York PA,5047,1
42133,204.2,19,York PA,6778,1
42133,205.1,19,York PA,3600,1
42133,205.21,19,York PA,4875,1
42133,205.22,19,York PA,3270,1
42133,206,19,York PA,6930,1
42133,207.1,19,York PA,5210,1
42133,207.2,19,York PA,7749,1
42133,208,19,York PA,5278,1
42133,209.1,19,York PA,5592,1
42133,209.21,19,York PA,6898,1
42133,209.22,19,York PA,3975,1
42133,210.1,19,York PA,3501,1
42133,210.2,19,York PA,5300,1
42133,211,19,York PA,3639,1
42133,212.1,19,York PA,6331,1
42133,212.2,19,York PA,4419,1
42133,213,19,York PA,4321,1
42133,214.1,19,York PA,4421,1
42133,214.2,19,York PA,6086,1
42133,215,19,York PA,3660,1
42133,216,19,York PA,2762,1
42133,217.11,19,York PA,2970,1
42133,217.12,19,York PA,6127,1
42133,217.2,19,York PA,3559,1
42133,218,19,York PA,7641,1
42133,219,19,York PA,6951,1
42133,220,19,York PA,3622,1
42133,221,19,York PA,3017,1
42133,222,19,York PA,3988,1
42133,223,19,York PA,3908,1
42133,224,19,York PA,7984,1
42133,225,19,York PA,3646,1
42133,226,19,York PA,6000,1
42133,227,19,York PA,6342,1
42133,228,19,York PA,7008,1
42133,229.1,19,York PA,6415,1
42133,229.2,19,York PA,3872,1
42133,230,19,York PA,5109,1
42133,231,19,York PA,6149,1
42133,232,19,York PA,5457,1
42133,233,19,York PA,8681,1
42133,234,19,York PA,4441,1
42133,235,19,York PA,5244,1
42133,236,19,York PA,8322,1
42133,237.1,19,York PA,3502,1
42133,237.2,19,York PA,8872,1
42133,238.1,19,York PA,4443,1
42133,238.21,19,York PA,4494,1
42133,238.22,19,York PA,6009,1
42133,239,19,York PA,9541,1
42133,240,19,York PA,8343,1
