State-County FIPS Code,Select State,Select County,State-County-Tract FIPS Code (lookup by address at http://www.ffiec.gov/Geocode/),Primary RUCA Code 2010,"Secondary RUCA Code, 2010 (see errata)","Tract Population, 2010","Land Area (square miles), 2010","Population Density (per square mile), 2010"
42003,PA,Allegheny County,42003523600,1,1,"4,845",1.9,"2,495.50"
42003,PA,Allegheny County,42003523701,1,1,"4,179",2.5,"1,652.60"
42003,PA,Allegheny County,42003523702,1,1,"5,180",2.7,"1,916.60"
42003,PA,Allegheny County,42003523800,1,1,"4,651",1.9,"2,511.30"
42003,PA,Allegheny County,42003524000,1,1,"2,474",0.5,"4,899.00"
42003,PA,Allegheny County,42003525100,1,1,"2,054",0.5,"3,907.80"
42003,PA,Allegheny County,42003525200,1,1,"2,007",0.4,"4,613.60"
42003,PA,Allegheny County,42003525300,1,1,"2,242",0.6,"3,566.30"
42003,PA,Allegheny County,42003526101,1,1,"6,902",13.3,520.3
42003,PA,Allegheny County,42003526102,1,1,"2,120",5.3,398.2
42003,PA,Allegheny County,42003526201,1,1,"3,690",2.4,"1,545.20"
42003,PA,Allegheny County,42003526202,1,1,"5,060",4.4,"1,154.20"
42003,PA,Allegheny County,42003526301,1,1,"4,105",1.7,"2,445.40"
42003,PA,Allegheny County,42003526302,1,1,"5,249",1.5,"3,403.90"
42003,PA,Allegheny County,42003550900,1,1,"2,015",0.4,"5,277.40"
42003,PA,Allegheny County,42003551200,1,1,"3,370",0.5,"6,672.90"
42003,PA,Allegheny County,42003551300,1,1,"2,385",1.5,"1,566.20"
42003,PA,Allegheny County,42003551900,1,1,"1,464",0.7,"2,093.40"
42003,PA,Allegheny County,42003552000,1,1,"2,746",0.2,"11,121.90"
42003,PA,Allegheny County,42003552100,1,1,"1,450",0.3,"5,422.50"
42003,PA,Allegheny County,42003552200,1,1,"1,100",0.3,"3,541.10"
42003,PA,Allegheny County,42003552300,1,1,"2,184",0.3,"6,807.00"
42003,PA,Allegheny County,42003552400,1,1,"3,017",0.8,"3,821.30"
42003,PA,Allegheny County,42003560400,1,1,"1,559",0.2,"7,900.10"
42003,PA,Allegheny County,42003560500,1,1,"2,176",0.2,"12,129.00"
42003,PA,Allegheny County,42003560600,1,1,"1,074",0.1,"7,431.60"
42003,PA,Allegheny County,42003561000,1,1,"1,559",0.2,"7,079.50"
42003,PA,Allegheny County,42003561100,1,1,850,0.2,"5,310.70"
42003,PA,Allegheny County,42003561200,1,1,"1,333",0.2,"8,687.10"
42003,PA,Allegheny County,42003561400,1,1,"4,239",0.7,"6,029.60"
42003,PA,Allegheny County,42003561500,1,1,"3,140",0.5,"6,367.60"
42003,PA,Allegheny County,42003561600,1,1,"2,113",0.6,"3,484.90"
42003,PA,Allegheny County,42003561700,1,1,718,0.4,"1,728.70"
42003,PA,Allegheny County,42003561900,1,1,"2,232",0.5,"4,623.60"
42003,PA,Allegheny County,42003562000,1,1,"3,247",0.2,"14,328.00"
42003,PA,Allegheny County,42003562300,1,1,"3,469",1.2,"2,883.20"
42003,PA,Allegheny County,42003562400,1,1,"2,733",0.7,"3,748.60"
42003,PA,Allegheny County,42003562500,1,1,"3,032",0.8,"3,869.70"
42003,PA,Allegheny County,42003562600,1,1,"2,635",0.8,"3,247.10"
42003,PA,Allegheny County,42003562700,1,1,"1,395",0.4,"3,968.70"
42003,PA,Allegheny County,42003562800,1,1,"1,597",0.7,"2,329.00"
42003,PA,Allegheny County,42003562900,1,1,"1,926",2.6,747
42003,PA,Allegheny County,42003563000,1,1,"2,848",1.5,"1,871.30"
42003,PA,Allegheny County,42003563100,1,1,"3,549",1,"3,382.30"
42003,PA,Allegheny County,42003563200,1,1,"2,439",0.4,"6,821.90"
42003,PA,Allegheny County,42003563300,2,2,"1,449",9.8,148
42003,PA,Allegheny County,42003563800,1,1,"3,806",5.9,645.1
42003,PA,Allegheny County,42003563900,1,1,"3,927",0.7,"5,369.80"
42003,PA,Allegheny County,42003564000,1,1,"5,469",16.5,331.3
42003,PA,Allegheny County,42003564100,1,1,882,1,886.7
42003,PA,Allegheny County,42003564200,1,1,"2,224",5.4,410.2
42003,PA,Allegheny County,42003564400,1,1,"5,620",5.3,"1,064.40"
42003,PA,Allegheny County,42003564500,1,1,"3,203",6.3,508.1
42003,PA,Allegheny County,42003980000,1,1,540,0.2,"2,194.80"
42003,PA,Allegheny County,42003980100,1,1,18,0.6,32.4
42003,PA,Allegheny County,42003980300,1,1,1,0.5,2
42003,PA,Allegheny County,42003980400,1,1,21,0.4,49.2
42003,PA,Allegheny County,42003980500,1,1,27,0.6,43.6
42003,PA,Allegheny County,42003980600,1,1,11,0.4,29
42003,PA,Allegheny County,42003980700,1,1,19,0.2,87.4
42003,PA,Allegheny County,42003980800,99,99,0,0.2,0
42003,PA,Allegheny County,42003980900,1,1,"1,797",0.6,"3,202.30"
42003,PA,Allegheny County,42003981000,1,1,4,0.5,7.5
42003,PA,Allegheny County,42003981100,1,1,7,0.3,20.7
42003,PA,Allegheny County,42003981200,99,99,0,0.2,0
42003,PA,Allegheny County,42003981800,1,1,461,0.6,722.5
42003,PA,Allegheny County,42003982200,1,1,"4,816",0.2,"24,666.90"
42005,PA,Armstrong County,42005950100,10,10,"4,723",102.3,46.2
42005,PA,Armstrong County,42005950200,6,6,"2,155",56.8,37.9
42005,PA,Armstrong County,42005950300,6,6,"3,601",57.4,62.7
42005,PA,Armstrong County,42005950400,2,2,"2,492",26.8,93.1
42005,PA,Armstrong County,42005950500,4,4.1,"5,567",31.4,177.5
42005,PA,Armstrong County,42005950600,5,5.1,"3,499",51.2,68.4
42005,PA,Armstrong County,42005950700,6,6,"3,882",49.9,77.8
42005,PA,Armstrong County,42005950800,2,2,"4,137",67.4,61.3
42005,PA,Armstrong County,42005950900,4,4.1,"5,008",16.8,298.8
42005,PA,Armstrong County,42005951000,4,4.1,"2,991",0.6,"4,640.10"
42005,PA,Armstrong County,42005951100,4,4.1,"4,044",1,"4,058.80"
42005,PA,Armstrong County,42005951200,2,2,"5,991",52.7,113.8
42005,PA,Armstrong County,42005951300,2,2,"2,496",16.4,151.7
42005,PA,Armstrong County,42005951400,2,2,"2,744",14,195.5
42005,PA,Armstrong County,42005951500,1,1,"2,944",0.8,"3,468.90"
42005,PA,Armstrong County,42005951600,2,2,"4,800",40.7,118
42005,PA,Armstrong County,42005951700,5,5,"3,898",65.2,59.8
42005,PA,Armstrong County,42005951800,1,1,"2,156",0.4,"4,907.50"
42005,PA,Armstrong County,42005951900,1,1,"1,813",1.3,"1,427.70"
42007,PA,Beaver County,42007600601,2,2,"2,216",22.1,100.5
42007,PA,Beaver County,42007600602,2,2,"2,717",29.7,91.5
42007,PA,Beaver County,42007600700,1,1,"7,620",15.7,485.7
42007,PA,Beaver County,42007601000,1,1,"3,665",1.9,"1,964.20"
42007,PA,Beaver County,42007601100,1,1,"3,272",0.7,"4,401.80"
42007,PA,Beaver County,42007601200,1,1,"2,984",1,"3,137.60"
42007,PA,Beaver County,42007601300,1,1,"2,731",0.4,"6,301.40"
42007,PA,Beaver County,42007601400,1,1,"3,362",0.6,"6,084.30"
42007,PA,Beaver County,42007601600,1,1,"1,500",0.7,"2,064.80"
42007,PA,Beaver County,42007601700,1,1,"3,412",10,342
42007,PA,Beaver County,42007601800,1,1,"7,360",32.7,225.1
42007,PA,Beaver County,42007602100,1,1,"3,658",0.6,"6,219.80"
42007,PA,Beaver County,42007602300,1,1,"2,555",0.5,"5,503.00"
42007,PA,Beaver County,42007602400,1,1,"1,976",0.5,"4,370.70"
42007,PA,Beaver County,42007602500,1,1,"1,321",0.9,"1,445.00"
42007,PA,Beaver County,42007602601,1,1,"4,683",14,334.7
42007,PA,Beaver County,42007602602,1,1,"3,544",5.4,654.8
42007,PA,Beaver County,42007602701,1,1,"1,835",10.1,181.1
42007,PA,Beaver County,42007602702,2,2,"3,593",23.4,153.6
42007,PA,Beaver County,42007602800,4,4,"2,635",1.8,"1,456.60"
42007,PA,Beaver County,42007602900,2,2,"2,891",28.7,100.9
42007,PA,Beaver County,42007603000,2,2,"3,064",18.8,162.7
42007,PA,Beaver County,42007603202,1,1,"7,089",11,643.3
42007,PA,Beaver County,42007603300,1,1,"3,845",1.4,"2,835.10"
42007,PA,Beaver County,42007603400,1,1,"1,892",0.7,"2,820.50"
42007,PA,Beaver County,42007603500,1,1,"1,569",0.6,"2,598.40"
42007,PA,Beaver County,42007603600,1,1,"2,176",1.3,"1,704.90"
42007,PA,Beaver County,42007603700,1,1,"4,135",2.3,"1,829.10"
42007,PA,Beaver County,42007603801,1,1,"2,822",4.1,686.7
42007,PA,Beaver County,42007603802,1,1,"3,015",3.9,782.4
42007,PA,Beaver County,42007603803,1,1,"3,133",9.9,315.8
42007,PA,Beaver County,42007603900,1,1,"3,197",2.9,"1,098.90"
42007,PA,Beaver County,42007604000,1,1,"2,562",0.5,"5,407.90"
42007,PA,Beaver County,42007604100,1,1,"2,864",0.6,"5,083.40"
42007,PA,Beaver County,42007604200,1,1,"1,624",0.4,"3,616.40"
42007,PA,Beaver County,42007604500,1,1,"2,286",0.8,"2,699.80"
42007,PA,Beaver County,42007604600,1,1,"3,025",1,"3,160.30"
42007,PA,Beaver County,42007604700,1,1,"1,493",0.3,"5,228.80"
42007,PA,Beaver County,42007604800,1,1,"4,414",3.9,"1,127.60"
42007,PA,Beaver County,42007604901,1,1,"4,171",9.7,431.9
42007,PA,Beaver County,42007604902,1,1,"4,483",3.5,"1,276.90"
42007,PA,Beaver County,42007605001,2,2,"2,503",23.2,108
42007,PA,Beaver County,42007605002,2,2,"3,820",45.1,84.6
42007,PA,Beaver County,42007605100,2,2,"4,965",27.9,177.7
42007,PA,Beaver County,42007605200,1,1,"2,633",1.5,"1,764.40"
42007,PA,Beaver County,42007605300,1,1,"3,220",18.8,171.5
42007,PA,Beaver County,42007605400,1,1,"3,633",1.6,"2,299.50"
42007,PA,Beaver County,42007605500,1,1,"5,254",10.5,500.8
42007,PA,Beaver County,42007605600,1,1,"3,368",4.3,792.3
42007,PA,Beaver County,42007605700,1,1,"2,634",2.1,"1,251.80"
42007,PA,Beaver County,42007605800,2,2,"6,120",21.1,290.2
42009,PA,Bedford County,42009960100,10,10,"3,651",50.1,72.8
42009,PA,Bedford County,42009960200,2,2,"3,574",74.3,48.1
42009,PA,Bedford County,42009960300,9,9,"5,054",63.8,79.2
42009,PA,Bedford County,42009960400,3,3,"5,411",87.4,61.9
42009,PA,Bedford County,42009960500,10,10,"3,702",98.6,37.6
42009,PA,Bedford County,42009960600,7,7,"5,044",39.2,128.6
42009,PA,Bedford County,42009960700,7,7,"2,841",1.1,"2,618.20"
42009,PA,Bedford County,42009960800,7,7,"5,395",68.1,79.3
42009,PA,Bedford County,42009960900,8,8,"4,948",143.1,34.6
42009,PA,Bedford County,42009961000,10,10,"5,779",271.6,21.3
42009,PA,Bedford County,42009961100,2,2,"4,363",115,38
42011,PA,Berks County,42011000100,1,1,"5,346",0.3,"17,139.00"
42011,PA,Berks County,42011000200,1,1,"3,970",0.7,"5,295.50"
42011,PA,Berks County,42011000300,1,1,"2,172",0.6,"3,586.50"
42011,PA,Berks County,42011000400,1,1,"3,936",0.7,"5,792.80"
42011,PA,Berks County,42011000500,1,1,"3,554",0.5,"7,516.40"
42011,PA,Berks County,42011000600,1,1,"3,261",0.6,"5,728.90"
42011,PA,Berks County,42011000700,1,1,"4,196",0.3,"13,671.40"
42011,PA,Berks County,42011000800,1,1,"4,405",0.1,"37,701.50"
42011,PA,Berks County,42011000900,1,1,"2,696",0.2,"14,885.50"
42011,PA,Berks County,42011001000,1,1,"3,248",0.1,"32,778.40"
42011,PA,Berks County,42011001100,1,1,"4,184",0.3,"13,462.80"
42011,PA,Berks County,42011001200,1,1,"1,741",0.1,"28,904.40"
42011,PA,Berks County,42011001300,1,1,"2,970",0.2,"12,973.70"
42011,PA,Berks County,42011001400,1,1,"4,494",0.1,"31,296.60"
42011,PA,Berks County,42011001500,1,1,"3,730",0.1,"35,643.00"
42011,PA,Berks County,42011001600,1,1,"2,670",0.1,"27,611.40"
42011,PA,Berks County,42011001700,1,1,"3,224",0.1,"22,672.90"
42011,PA,Berks County,42011001800,1,1,"2,874",1.1,"2,534.80"
42011,PA,Berks County,42011001900,1,1,"2,539",0.1,"36,048.60"
42011,PA,Berks County,42011002000,1,1,"4,181",0.3,"12,806.90"
42011,PA,Berks County,42011002100,1,1,"2,783",0.2,"14,413.90"
42011,PA,Berks County,42011002200,1,1,"2,026",0.2,"9,611.30"
42011,PA,Berks County,42011002300,1,1,"2,186",0.1,"20,722.70"
42011,PA,Berks County,42011002500,1,1,"3,201",0.4,"7,223.10"
42011,PA,Berks County,42011002600,1,1,"3,330",0.6,"5,490.90"
42011,PA,Berks County,42011002700,1,1,"2,071",0.5,"3,816.10"
42011,PA,Berks County,42011002900,1,1,"3,094",1.1,"2,781.20"
42011,PA,Berks County,42011010100,2,2,"6,029",65.4,92.1
42011,PA,Berks County,42011010201,1,1,"4,423",21.5,205.2
42011,PA,Berks County,42011010202,1,1,"5,331",36.6,145.5
42011,PA,Berks County,42011010302,2,2,"2,904",18.9,153.5
42011,PA,Berks County,42011010303,1,1,"1,987",0.8,"2,388.00"
42011,PA,Berks County,42011010304,1,1,"6,728",19.2,350.1
42011,PA,Berks County,42011010400,2,2,"8,153",68,120
42011,PA,Berks County,42011010500,1,1,"6,595",16,411.5
42011,PA,Berks County,42011010600,1,1,"8,007",15.6,512.5
42011,PA,Berks County,42011010700,1,1,"7,271",13.8,526.5
42011,PA,Berks County,42011010801,1,1,"1,928",7.4,260.1
42011,PA,Berks County,42011010802,1,1,"9,084",5.4,"1,679.90"
42011,PA,Berks County,42011010902,1,1,"4,008",1.3,"3,188.80"
42011,PA,Berks County,42011010903,1,1,"6,205",3.6,"1,725.40"
42011,PA,Berks County,42011010904,1,1,"3,610",0.8,"4,569.40"
42011,PA,Berks County,42011010905,1,1,"4,594",1.1,"4,242.20"
42011,PA,Berks County,42011011000,1,1,"4,588",1.1,"4,041.60"
42011,PA,Berks County,42011011101,1,1,"2,129",1.5,"1,458.70"
42011,PA,Berks County,42011011102,1,1,"5,459",2.1,"2,607.30"
42011,PA,Berks County,42011011200,1,1,"4,212",0.6,"7,119.50"
42011,PA,Berks County,42011011300,1,1,"2,877",0.6,"4,897.20"
42011,PA,Berks County,42011011400,1,1,"5,273",1,"5,490.60"
42011,PA,Berks County,42011011500,1,1,"3,043",0.8,"3,981.70"
42011,PA,Berks County,42011011601,1,1,"5,265",2,"2,622.30"
42011,PA,Berks County,42011011602,1,1,"4,232",9,468.4
42011,PA,Berks County,42011011603,1,1,"5,650",9.8,575.5
42011,PA,Berks County,42011011701,2,2,"7,216",33.9,212.8
42011,PA,Berks County,42011011702,2,2,"4,585",17.7,259.5
42011,PA,Berks County,42011011703,2,2,"4,077",14.4,283.7
42011,PA,Berks County,42011011800,2,2,"5,163",1.3,"3,870.00"
42011,PA,Berks County,42011011902,2,2,"3,503",23.4,149.6
42011,PA,Berks County,42011011903,2,2,"5,030",10.8,464
42011,PA,Berks County,42011011904,2,2,"7,553",7.3,"1,030.90"
42011,PA,Berks County,42011012001,1,1,"2,472",3.2,771.9
42011,PA,Berks County,42011012002,1,1,"8,760",3.9,"2,254.30"
42011,PA,Berks County,42011012101,1,1,"1,809",0.9,"2,052.20"
42011,PA,Berks County,42011012103,2,2,"2,322",9.9,233.8
42011,PA,Berks County,42011012104,1,1,"3,160",3.4,934
42011,PA,Berks County,42011012105,1,1,"8,836",3.8,"2,306.70"
42011,PA,Berks County,42011012200,1,1,"3,138",1.1,"2,941.20"
42011,PA,Berks County,42011012300,1,1,"4,443",4.1,"1,082.90"
42011,PA,Berks County,42011012400,1,1,"6,370",5.6,"1,144.20"
42011,PA,Berks County,42011012500,1,1,"2,008",1.4,"1,463.50"
42011,PA,Berks County,42011012600,1,1,"2,291",0.8,"2,800.40"
42011,PA,Berks County,42011012700,1,1,"8,959",4,"2,229.60"
42011,PA,Berks County,42011012800,1,1,"3,911",0.8,"4,918.70"
42011,PA,Berks County,42011012900,1,1,"7,371",36.1,204.5
42011,PA,Berks County,42011013000,2,2,"6,501",26.3,247.4
42011,PA,Berks County,42011013100,2,2,"5,078",8.4,601.8
42011,PA,Berks County,42011013200,2,2,"4,055",0.8,"5,209.60"
42011,PA,Berks County,42011013301,2,2,"2,997",15.4,195.1
42011,PA,Berks County,42011013302,2,2,"5,842",15.1,386.3
42011,PA,Berks County,42011013401,2,2,"7,890",30.6,257.5
42011,PA,Berks County,42011013402,2,2,"3,060",25.5,120
42011,PA,Berks County,42011013500,1,1,"10,772",22.4,481.3
42011,PA,Berks County,42011013600,1,1,"4,085",1,"3,965.50"
42011,PA,Berks County,42011013701,2,2,"3,397",23.5,144.4
42011,PA,Berks County,42011013702,1,1,"3,795",18.6,204.4
42011,PA,Berks County,42011013800,1,1,"4,289",1.9,"2,283.30"
42011,PA,Berks County,42011013900,2,2,"7,893",93.9,84.1
42011,PA,Berks County,42011014000,4,4,"5,012",1.6,"3,062.90"
42011,PA,Berks County,42011014100,4,4,"8,384",26.2,319.6
42011,PA,Berks County,42011014200,1,1,"7,748",23.5,329.2
42013,PA,Blair County,42013010101,2,2,"4,229",72.1,58.6
42013,PA,Blair County,42013010102,7,7,"2,966",1,"3,110.10"
42013,PA,Blair County,42013010103,7,7,"2,511",1.1,"2,322.00"
42013,PA,Blair County,42013010401,1,1,"1,828",0.4,"4,325.90"
42013,PA,Blair County,42013010402,1,1,"6,499",60.8,106.8
42013,PA,Blair County,42013010500,1,1,"3,430",29.2,117.6
42013,PA,Blair County,42013010600,1,1,"2,196",6,367.1
42013,PA,Blair County,42013010700,1,1,"7,402",25.7,287.8
42013,PA,Blair County,42013010800,10,10.1,"3,671",63.6,57.8
42013,PA,Blair County,42013010900,1,1,"7,381",48.8,151.2
42013,PA,Blair County,42013011001,1,1,"3,742",48.4,77.3
42013,PA,Blair County,42013011002,1,1,"4,226",7.5,562.9
42013,PA,Blair County,42013011100,1,1,"5,997",14.2,421.1
42013,PA,Blair County,42013011200,1,1,"5,791",2.3,"2,466.30"
42013,PA,Blair County,42013011300,2,2,"5,938",56.6,104.9
42013,PA,Blair County,42013011400,2,2,"2,585",0.8,"3,210.60"
42013,PA,Blair County,42013011500,2,2,"5,923",40.7,145.5
42013,PA,Blair County,42013011600,2,2,"4,173",36.2,115.1
42013,PA,Blair County,42013100200,1,1,"2,231",1.1,"2,015.70"
42013,PA,Blair County,42013100300,1,1,"3,184",0.5,"6,781.10"
42013,PA,Blair County,42013100400,1,1,"1,768",0.4,"4,371.90"
42013,PA,Blair County,42013100500,1,1,"3,631",0.5,"6,835.70"
42013,PA,Blair County,42013100600,1,1,"2,553",0.4,"6,799.40"
42013,PA,Blair County,42013100700,1,1,"2,326",0.6,"4,155.40"
42013,PA,Blair County,42013100800,1,1,"1,917",0.4,"4,982.20"
42013,PA,Blair County,42013100900,1,1,"4,389",0.9,"4,640.70"
42013,PA,Blair County,42013101100,1,1,"1,567",0.4,"4,130.50"
42013,PA,Blair County,42013101200,1,1,"4,001",1.5,"2,597.90"
42013,PA,Blair County,42013101400,1,1,"3,862",0.6,"6,871.90"
42013,PA,Blair County,42013101500,1,1,"3,479",1.1,"3,298.40"
42013,PA,Blair County,42013101600,1,1,"3,280",0.4,"7,422.10"
42013,PA,Blair County,42013101700,1,1,"3,846",0.5,"8,538.10"
42013,PA,Blair County,42013101800,1,1,"2,964",0.8,"3,760.70"
42013,PA,Blair County,42013101900,1,1,"1,603",0.2,"7,208.50"
42015,PA,Bradford County,42015950100,2,2,"4,270",141.2,30.2
42015,PA,Bradford County,42015950200,5,5,"5,233",128,40.9
42015,PA,Bradford County,42015950300,4,4,"5,587",2,"2,763.40"
42015,PA,Bradford County,42015950400,4,4,"3,367",1.8,"1,874.00"
42015,PA,Bradford County,42015950500,4,4,"6,278",44.5,141.2
42015,PA,Bradford County,42015950600,2,2,"3,920",100,39.2
42015,PA,Bradford County,42015950700,10,10,"4,594",97.1,47.3
42015,PA,Bradford County,42015950800,5,5,"3,959",102.2,38.7
42015,PA,Bradford County,42015950900,8,8,"5,702",87.7,65
42015,PA,Bradford County,42015951000,7,7,"2,919",1.1,"2,564.40"
42015,PA,Bradford County,42015951100,10,10,"2,969",57.7,51.5
42015,PA,Bradford County,42015951200,10,10,"5,267",146.6,35.9
42015,PA,Bradford County,42015951300,10,10,"4,281",198.6,21.6
42015,PA,Bradford County,42015951400,10,10,"4,276",39,109.7
42017,PA,Bucks County,42017100102,1,1,"2,720",2.9,925.9
42017,PA,Bucks County,42017100103,1,1,"2,402",0.6,"3,956.00"
42017,PA,Bucks County,42017100104,1,1,"4,498",0.8,"5,922.90"
42017,PA,Bucks County,42017100105,1,1,"3,297",1,"3,205.50"
42017,PA,Bucks County,42017100201,1,1,"4,422",2.5,"1,748.40"
42017,PA,Bucks County,42017100206,1,1,"4,838",1.8,"2,646.20"
42017,PA,Bucks County,42017100207,1,1,"4,246",2,"2,133.50"
42017,PA,Bucks County,42017100208,1,1,"6,429",1.6,"3,959.00"
42017,PA,Bucks County,42017100209,1,1,"9,452",1.8,"5,158.50"
42017,PA,Bucks County,42017100210,1,1,"7,408",2.5,"2,922.20"
42017,PA,Bucks County,42017100211,1,1,"6,710",1.1,"5,989.10"
42017,PA,Bucks County,42017100212,1,1,"4,005",1,"3,831.10"
42017,PA,Bucks County,42017100302,1,1,"5,084",2.7,"1,865.80"
42017,PA,Bucks County,42017100303,1,1,"5,176",2.4,"2,191.30"
42017,PA,Bucks County,42017100304,1,1,"2,319",1.6,"1,494.50"
42017,PA,Bucks County,42017100306,1,1,"3,450",0.6,"5,687.50"
42017,PA,Bucks County,42017100307,1,1,"5,027",0.9,"5,641.30"
42017,PA,Bucks County,42017100401,1,1,"6,677",1.3,"5,327.70"
42017,PA,Bucks County,42017100402,1,1,"6,471",1.3,"4,910.80"
42017,PA,Bucks County,42017100403,1,1,"2,102",1.6,"1,321.50"
42017,PA,Bucks County,42017100404,1,1,"6,363",1.1,"5,648.20"
42017,PA,Bucks County,42017100406,1,1,"3,839",1.1,"3,552.00"
42017,PA,Bucks County,42017100407,1,1,"1,299",0.2,"5,243.80"
42017,PA,Bucks County,42017100408,1,1,"6,775",1.2,"5,699.10"
42017,PA,Bucks County,42017100500,1,1,"2,680",0.6,"4,749.80"
42017,PA,Bucks County,42017100600,1,1,"3,737",0.3,"11,028.00"
42017,PA,Bucks County,42017100700,1,1,"3,309",0.7,"4,587.10"
42017,PA,Bucks County,42017100803,1,1,"4,706",1.2,"3,907.90"
42017,PA,Bucks County,42017100804,1,1,"3,900",1,"3,935.30"
42017,PA,Bucks County,42017100805,1,1,"6,246",1.5,"4,063.10"
42017,PA,Bucks County,42017100807,1,1,"4,208",3.4,"1,252.00"
42017,PA,Bucks County,42017100808,1,1,"5,254",3.5,"1,483.50"
42017,PA,Bucks County,42017100809,1,1,"5,774",3,"1,912.50"
42017,PA,Bucks County,42017100811,1,1,"4,547",0.7,"6,241.40"
42017,PA,Bucks County,42017100900,1,1,"7,563",3.5,"2,157.80"
42017,PA,Bucks County,42017101100,1,1,"2,328",0.4,"5,572.80"
42017,PA,Bucks County,42017101401,1,1,"4,305",2.3,"1,865.10"
42017,PA,Bucks County,42017101403,1,1,"5,560",1.8,"3,074.00"
42017,PA,Bucks County,42017101404,1,1,"2,420",1.2,"1,984.70"
42017,PA,Bucks County,42017101405,1,1,"6,624",1.3,"4,907.70"
42017,PA,Bucks County,42017101503,1,1,"3,786",2,"1,894.00"
42017,PA,Bucks County,42017101504,1,1,"2,819",1,"2,827.30"
42017,PA,Bucks County,42017101505,1,1,"3,330",1.8,"1,814.30"
42017,PA,Bucks County,42017101506,1,1,"5,217",1.8,"2,917.60"
42017,PA,Bucks County,42017101603,1,1,"3,193",0.8,"4,077.80"
42017,PA,Bucks County,42017101605,1,1,"4,130",0.8,"5,020.50"
42017,PA,Bucks County,42017101607,1,1,"3,152",1,"3,066.10"
42017,PA,Bucks County,42017101609,1,1,"4,415",1.7,"2,594.40"
42017,PA,Bucks County,42017101610,1,1,"4,785",1.8,"2,616.40"
42017,PA,Bucks County,42017101611,1,1,"6,900",1.9,"3,547.40"
42017,PA,Bucks County,42017101802,1,1,"6,554",5.1,"1,297.50"
42017,PA,Bucks County,42017101803,1,1,"8,247",5.5,"1,488.80"
42017,PA,Bucks County,42017101805,1,1,"2,302",1,"2,257.30"
42017,PA,Bucks County,42017101807,1,1,"4,058",1.1,"3,698.60"
42017,PA,Bucks County,42017101808,1,1,"2,257",1,"2,283.50"
42017,PA,Bucks County,42017101900,1,1,"4,009",1.6,"2,477.10"
42017,PA,Bucks County,42017102002,1,1,"2,726",7.9,345.1
42017,PA,Bucks County,42017102003,1,1,"3,937",4.8,815.1
42017,PA,Bucks County,42017102004,1,1,"4,407",2,"2,172.70"
42017,PA,Bucks County,42017102102,1,1,"3,129",10.7,293
42017,PA,Bucks County,42017102104,1,1,"5,702",8.4,679.4
42017,PA,Bucks County,42017102300,1,1,"5,706",12.9,441.9
42017,PA,Bucks County,42017102401,1,1,"3,893",1.2,"3,153.50"
42017,PA,Bucks County,42017102402,1,1,"4,618",1.3,"3,550.00"
42017,PA,Bucks County,42017102500,1,1,"4,307",1.2,"3,669.80"
42017,PA,Bucks County,42017102600,1,1,"2,207",0.5,"4,135.50"
42017,PA,Bucks County,42017102700,1,1,"5,198",16.3,319.4
42017,PA,Bucks County,42017102801,1,1,"3,529",10.8,326.5
42017,PA,Bucks County,42017103101,1,1,"2,377",0.4,"5,563.70"
42017,PA,Bucks County,42017103102,1,1,"1,976",0.6,"3,259.70"
42017,PA,Bucks County,42017103103,1,1,"4,626",1,"4,617.10"
42017,PA,Bucks County,42017103300,2,2,"2,225",19.7,113.1
42017,PA,Bucks County,42017103400,2,2,"5,035",30.6,164.5
42017,PA,Bucks County,42017103700,2,2,"3,441",22,156.1
42017,PA,Bucks County,42017103800,3,3,"1,277",6.6,194
42017,PA,Bucks County,42017103900,2,2,"3,995",30.1,132.8
42017,PA,Bucks County,42017104000,1,1,"6,574",30.5,215.8
